weather_label,temperature,temp_app,humidity,wind_vel,wind_dir,visibility,atm_pres
1,7.86111111111111,4.01111111111111,0.85,27.2734,10,8.5974,1007.33
1,8.96111111111111,7.5,0.93,9.4829,354,6.8264,1001.83
0,13.8888888888889,13.8888888888889,0.67,16.1,210,11.27,998.8
0,12.7777777777778,12.7777777777778,0.23,27.37,220,9.982,1014.8
0,17.7777777777778,17.7777777777778,0.43,12.88,150,11.27,999.7
0,16.1111111111111,16.1111111111111,0.67,11.27,280,11.27,1005.8
0,17.7777777777778,17.7777777777778,0.52,25.76,230,11.27,1010
0,15,15,0.55,4.83,190,11.27,1013.2
0,17.7777777777778,17.7777777777778,0.65,22.54,160,11.27,1007.7
0,11.1111111111111,11.1111111111111,0.77,14.49,350,11.27,1010.7
0,21.1111111111111,21.1111111111111,0.41,24.15,200,9.982,1017.7
0,22.7777777777778,22.7777777777778,0.37,14.49,160,9.982,1019.2
0,26.1111111111111,26.1111111111111,0.36,12.88,140,9.982,1023.3
2,27.2222222222222,26.3444444444444,0.24,40.25,150,9.982,1020.2
0,17.7777777777778,17.7777777777778,0.35,25.76,210,9.982,1011
2,27.2222222222222,26.7333333333333,0.34,22.54,150,9.982,1016.7
0,22.2222222222222,22.2222222222222,0.38,12.88,180,9.982,1010.3
0,22.7777777777778,22.7777777777778,0.38,9.66,160,9.982,1011.1
0,20,20,0.49,4.83,340,11.27,1005.5
0,13.8888888888889,13.8888888888889,0.64,9.66,190,11.27,1005.1
1,7.22222222222222,3.05,0.51,28.98,320,9.982,1002.5
0,5,2.11666666666667,0.41,12.88,350,11.27,1012.9
0,28.9111111111111,28.2777777777778,0.37,13.9748,9,9.982,1015.84
0,27.1055555555556,26.5666666666667,0.32,12.4453,0,9.982,1019.53
0,25.95,25.95,0.31,9.5151,348,9.982,1016.05
0,21.0166666666667,21.0166666666667,0.49,12.4131,340,11.27,1015.75
0,22.7277777777778,22.7277777777778,0.44,8.6779,351,9.982,1015.8
0,24.8833333333333,24.8833333333333,0.26,21.8799,328,9.982,1013.91
0,27.15,26.4666666666667,0.29,9.9015,317,9.982,1014.99
0,28.7888888888889,27.65,0.29,12.2199,29,9.982,1014.91
0,28.7055555555556,27.7388888888889,0.32,4.2826,256,9.982,1018.93
0,27.7055555555556,27.1333333333333,0.35,16.8889,29,9.982,1021.73
0,28.8611111111111,27.8055555555556,0.31,15.3594,29,9.982,1024.02
0,30.0444444444444,30.7166666666667,0.47,1.61,105,9.982,1015.01
2,32.7555555555555,31.0944444444444,0.25,7.3577,194,9.982,1022.09
0,33.9333333333333,32.4,0.25,7.5509,220,9.982,1017.59
0,36.0611111111111,34.9611111111111,0.24,10.8514,193,9.982,1014.88
2,34.9277777777778,34.1666666666667,0.28,9.4507,97,9.982,1013.63
0,37.1722222222222,37.1166666666667,0.27,15.6653,202,9.982,1011.38
2,34.7888888888889,33.5555555555556,0.25,12.2843,261,9.982,1011.12
2,30.9555555555556,30.2388888888889,0.35,21.8477,320,9.982,1007.96
0,23.8222222222222,23.8222222222222,0.5,25.5507,320,11.2056,1016.35
2,22.75,22.75,0.34,9.66,20,9.982,0
2,27.2222222222222,26.4111111111111,0.26,7.6475,122,9.982,0
0,31.2722222222222,31.3444444444444,0.4,2.8014,261,9.982,1013.61
0,29.9944444444444,28.6555555555555,0.29,3.0912,235,9.982,1018.41
0,32.15,30.1055555555556,0.2,17.1143,150,9.982,1012.78
0,32.1055555555556,32.5388888888889,0.41,7.4865,6,9.982,1014.41
2,34.95,35.1666666666667,0.33,15.9229,141,9.982,1013.16
2,36.1333333333333,35.55,0.27,5.0071,266,9.982,1012.7
0,28.75,28.1333333333333,0.37,23.5865,301,9.982,1019.46
0,29.8833333333333,28.5666666666667,0.29,14.2485,0,9.982,1020.23
0,27.7555555555555,26.9611111111111,0.31,12.3487,6,9.982,1020.33
0,6.06666666666667,4.00555555555556,0.75,9.7244,301,9.982,1014.03
0,-4.83333333333333,-9.25,0.74,10.5938,150,6.3434,1011.57
1,-2.8,-7.21666666666667,0.71,12.1716,322,7.9051,1013.04
1,-2.15555555555555,-8.88333333333333,0.75,26.7743,300,8.1949,1018.96
2,-3.81111111111111,-8.92777777777778,0.68,14.2163,170,9.982,1026.01
0,-1.11111111111111,-7.57222222222222,0.75,27.0802,150,11.2056,0
1,1.20555555555556,-4.66666666666667,0.85,27.9013,150,11.1251,1017.15
0,1.13888888888889,-1.72222222222222,1,9.177,179,0.161,1016.7
0,2.75555555555556,-1.25,1,16.5347,138,10.8031,1013.99
0,2.82777777777778,0.194444444444445,0.99,9.5151,11,4.5241,1012.93
0,3.96111111111111,1.81666666666667,0.89,8.4525,244,9.0643,1018.93
0,4.81666666666667,2.25555555555556,0.93,10.9319,39,3.1073,1010.97
0,2.71111111111111,-1.3,0.71,16.5025,340,7.1323,1020.57
1,-2.32222222222222,-2.32222222222222,1,1.61,270,3.8479,1016.93
1,-2.71111111111111,-2.71111111111111,0.92,3.22,310,3.4615,1024.3
1,-0.116666666666667,-5.38333333333333,0.86,20.0606,130,5.8926,1021.19
0,3.88333333333333,0.116666666666667,0.82,16.744,181,5.9731,1020.07
0,7.41111111111111,5.08888888888889,0.79,12.6224,152,6.1985,1017.1
0,10.8555555555556,10.8555555555556,0.77,10.8192,202,9.9015,1016.4
0,7.85,5.14444444444444,0.95,15.9712,192,11.27,1019.32
0,7.12777777777778,3.8,0.86,19.6742,351,11.0446,1017.4
0,2.24444444444444,2.24444444444444,0.63,4.2182,126,9.982,1031.86
1,1.2,-4.37222222222222,0.91,25.2126,310,4.1699,1007.39
0,3.62777777777778,1.58333333333333,0.64,7.8407,99,9.5312,1026.63
0,-2.33888888888889,-4.13888888888889,1,4.83,110,1.8676,1020.29
0,2.26666666666667,-2.42777777777778,0.78,20.4953,151,9.982,1008.13
1,1.10555555555556,-2.78333333333333,0.93,13.6689,310,10.948,1002.04
1,-1.18888888888889,-1.18888888888889,1,2.9302,270,4.3148,1011.9
0,-0.0499999999999999,-2.65555555555556,0.62,7.6153,283,9.982,1017.09
0,-2.89444444444444,-10.2277777777778,0.92,30.0104,30,1.2236,1010.19
1,-2.22222222222222,-8.77222222222222,0.69,25.2287,310,11.2056,1013.92
0,-2.77777777777778,-6.51111111111111,0.53,9.66,60,9.982,1027.5
0,-11.1111111111111,-11.1111111111111,0.73,4.83,20,2.093,1035.3
1,-12.2222222222222,-18.8555555555556,0.73,12.88,10,4.83,1029.3
1,-7.77777777777778,-13.4444444444444,0.61,12.88,0,9.982,1027.7
0,-5,-5,0.84,4.83,190,3.059,1020.3
0,-6.11111111111111,-9.91111111111111,0.68,8.05,190,7.084,1017
1,-3.88888888888889,-11.4,0.74,28.98,200,9.982,1002.2
1,1.11111111111111,-4.72777777777778,0.59,27.37,330,9.982,1010.7
1,0,-2.73333333333333,0.85,8.05,200,3.542,1020.1
0,5,2.11666666666667,0.65,12.88,330,11.27,1020.9
1,1.11111111111111,-4.16111111111111,0.78,22.54,160,9.982,1020.7
0,-8.88888888888889,-8.88888888888889,0.56,4.83,0,9.982,1029.2
0,1.11111111111111,-3.21666666666667,0.92,16.1,20,2.576,1029.4
0,3.88888888888889,-0.0111111111111108,0.44,17.71,80,9.982,1034.2
2,1.11111111111111,-1.42777777777778,0.85,8.05,160,3.542,1033.8
0,-3.88888888888889,-8.71111111111111,0.92,12.88,210,0.322,1026.7
0,6.11111111111111,2.97777777777778,0.76,16.1,250,9.982,1021.5
0,10,6.06111111111111,0.58,38.64,310,11.27,1017.1
0,7.77777777777778,3.9,0.58,27.37,330,11.27,1013.1
0,3.88888888888889,1.07222222222222,0.48,11.27,0,11.27,1022.3
0,1.11111111111111,-2.93333333333333,0.59,14.49,250,11.27,1023.2
0,11.1111111111111,11.1111111111111,0.61,24.15,10,11.27,1014.5
0,-12.2222222222222,-20.8277777777778,0.87,20.93,10,0.966,1028.7
0,-11.1111111111111,-18.3666666666667,0.87,16.1,10,0.805,1026.3
0,-10,-14.4833333333333,0.73,8.05,340,9.982,1031.9
1,-11.1111111111111,-17.5055555555556,0.8,12.88,0,6.118,1028.1
1,-7.22222222222222,-13.8888888888889,0.67,17.71,20,11.27,1022.5
2,-10,-17.3555555555556,0.61,17.71,210,9.982,1037
1,-7.77777777777778,-12.9888888888889,0.51,11.27,220,9.982,1030.2
0,3.77222222222222,1.35555555555555,0.7,9.3863,171,9.9015,1023.04
1,1.11111111111111,-2.27222222222222,0.92,11.27,210,6.118,1024.1
0,6.11111111111111,4.44444444444444,0.76,8.05,330,11.27,1031.4
0,8.88888888888889,7.1,0.66,11.27,240,11.27,1028.4
0,7.22222222222222,2.68333333333333,0.55,33.81,300,11.27,1016.8
0,5,-0.711111111111112,0.53,40.25,310,11.27,1014.8
0,2.22222222222222,-3.28888888888889,0.54,27.37,320,11.27,1017.1
0,0,0,0.47,4.83,0,11.27,1024.5
0,-1.11111111111111,-4.95,0.92,11.27,250,1.932,1023.4
1,-1.11111111111111,-4.95,0.88,11.27,190,4.508,1031.9
1,1.11111111111111,-2.93333333333333,0.85,14.49,170,9.982,1023.3
0,7.22222222222222,4.82222222222222,0.65,12.88,150,9.982,1020.8
1,5,1.84444444444444,0.93,14.49,200,4.508,1011.7
0,3.88888888888889,0.477777777777777,0.7,14.49,320,11.27,1016.4
0,8.88888888888889,5.1,0.58,30.59,310,11.27,1009.3
0,8.88888888888889,4.87777777777778,0.63,33.81,300,11.27,1014.4
1,5,5,0.86,4.83,200,11.27,1014.4
0,2.22222222222222,-3.28888888888889,0.69,27.37,10,11.27,1015.7
0,0,-4.3,0.85,14.49,350,8.05,1019.7
2,0,-2.73333333333333,0.69,8.05,340,9.982,1029
0,1.11111111111111,-2.27222222222222,0.69,11.27,160,9.982,1032.4
0,0,-3.20555555555556,0.63,9.66,90,11.27,1032.3
0,8.88888888888889,6.85,0.77,12.88,310,11.27,1024.9
2,-2.77777777777778,-6.96111111111111,0.63,11.27,190,9.982,1033.2
0,-1.11111111111111,-4.52777777777778,0.6,9.66,60,9.982,1030.3
0,6.11111111111111,4.07222222222222,0.86,9.66,170,8.05,1015.5
0,7.22222222222222,3.46666666666667,0.51,24.15,180,9.982,1006
0,6.11111111111111,1.10555555555556,0.65,35.42,330,11.27,997.4
0,3.88888888888889,-0.622222222222223,0.52,22.54,0,11.27,1017.1
1,3.88888888888889,0.477777777777777,0.92,14.49,0,6.118,1011.7
0,3.88888888888889,-0.0111111111111108,0.89,17.71,330,11.27,1020.2
2,35.0444444444444,35.25,0.32,9.3541,194,9.982,1014.97
0,31.0166666666667,31.0555555555556,0.41,13.7172,11,10.0464,1012.52
0,27.2444444444444,28.0333333333333,0.55,11.6564,319,11.27,1013.64
0,26.0666666666667,26.0666666666667,0.57,23.828,320,11.27,1014.22
2,27.7,27.3944444444444,0.4,7.6958,176,9.982,0
2,28.9333333333333,28.7888888888889,0.43,6.6171,218,15.8263,1010.48
0,24.7722222222222,24.7722222222222,0.51,9.7083,8,11.27,1012.54
0,22.5888888888889,22.5888888888889,0.48,29.8172,311,11.27,1019.99
0,23.9111111111111,23.9111111111111,0.36,15.9068,310,9.982,1022.09
0,23.9333333333333,23.9333333333333,0.41,15.9229,309,9.982,1020.22
0,29.0277777777778,28.0444444444444,0.32,20.5114,190,9.982,1015.21
0,32.9388888888889,32.9833333333333,0.36,14.1036,168,9.982,1017.28
0,28.7444444444444,28.3333333333333,0.4,14.2163,0,9.982,1014.74
0,27.0166666666667,26.95,0.41,29.5113,350,9.982,1013.59
0,20.0277777777778,20.0277777777778,0.72,15.617,352,11.27,1018.74
0,25.0055555555556,25.0055555555556,0.53,15.8746,39,9.982,1021.17
0,26.1833333333333,26.1833333333333,0.54,10.8997,128,11.2056,1018.89
0,24.9333333333333,24.9333333333333,0.69,2.1252,113,11.27,1014.89
0,25.0166666666667,25.0166666666667,0.74,12.4936,20,11.27,1014.71
0,28.8166666666667,30.0388888888889,0.55,4.6368,318,11.2056,1014.01
0,30.0222222222222,30.4444444444444,0.46,3.3166,226,11.2056,1012.68
2,32.2,34.3388888888889,0.48,12.9927,140,9.982,1010.46
2,32.3388888888889,31.2666666666667,0.3,25.0999,140,9.982,1015.74
0,27.2444444444444,28.3611111111111,0.6,8.211,348,11.27,1015.02
0,27.8,27.8944444444444,0.46,20.0123,351,11.2056,1016.44
0,33.8888888888889,32.7277777777778,0.27,11.0446,149,9.982,1012.19
0,35.0944444444444,33.9888888888889,0.26,7.567,81,9.982,1011.1
0,35.0722222222222,35.7222222222222,0.34,12.2843,171,9.982,1010.36
0,32.2888888888889,32.7666666666667,0.4,2.9141,296,9.982,1011.68
0,34.9555555555556,35.2277777777778,0.33,2.2218,215,9.982,1010.22
0,32.1722222222222,32.1722222222222,0.38,15.5848,261,10.0464,1010.43
1,18.9166666666667,18.9166666666667,0.78,13.3952,262,11.27,1012.79
0,26.8944444444444,27.7722222222222,0.57,3.059,152,10.0464,1010.26
0,22.3111111111111,22.3111111111111,0.64,14.5222,222,11.27,1005.79
0,24.65,24.65,0.7,12.0428,179,11.27,1004.02
0,22.1,22.1,0.54,20.7368,260,11.27,1009.8
0,22.2222222222222,22.2222222222222,0.55,17.6939,280,11.27,0
0,24.95,24.95,0.42,8.9194,209,9.982,1021.49
2,27.7555555555555,27.45,0.4,9.8532,153,9.982,1023.06
2,29.95,29.6333333333333,0.4,17.1626,131,9.982,1020.89
0,31.1111111111111,30.4055555555556,0.35,11.2056,148,9.982,1019.37
0,31.1333333333333,31.1444444444444,0.4,9.9015,103,9.982,1017.58
0,18.9111111111111,18.9111111111111,0.61,15.2145,240,11.27,1018.1
2,32.75,33.3055555555556,0.4,16.1161,188,9.982,0
2,32.7777777777778,32.3111111111111,0.34,17.388,189,9.982,0
0,25,25,0.69,16.5991,88,11.27,0
0,27.8,27.3944444444444,0.38,19.9318,10,9.982,1020.44
0,28.8166666666667,28.1944444444444,0.37,7.9695,31,9.982,1019.23
0,28.7666666666667,28.8388888888889,0.45,3.7191,38,9.982,1011.34
0,23.7722222222222,23.7722222222222,0.33,24.9228,319,9.982,1018.54
0,24.9277777777778,24.9277777777778,0.33,20.5919,308,9.982,1019.82
0,27.7944444444444,27.3666666666667,0.38,9.5151,232,9.982,1015.18
0,31.0166666666667,30.6333333333333,0.38,4.025,259,9.982,1014.8
0,27.2222222222222,27.6777777777778,0.51,25.0838,240,11.27,1013.05
2,33.3555555555556,32.8666666666667,0.33,14.2163,188,15.8263,1015.16
0,27.2222222222222,27.65,0.5,13.6689,240,11.2056,1009.57
0,17.6888888888889,17.6888888888889,0.78,23.4738,320,11.27,1008.78
0,18.9388888888889,18.9388888888889,0.56,7.8246,297,11.27,1014.3
0,24.95,24.95,0.5,10.4972,212,11.27,1012.18
0,27.1944444444444,27.6722222222222,0.51,16.9211,249,11.27,1010.57
0,27.7777777777778,28.4388888888889,0.53,9.5312,308,10.0464,1014.09
0,8.88888888888889,7.70555555555556,0.54,8.05,310,9.982,1025.9
2,8.88888888888889,7.70555555555556,0.34,8.05,60,9.982,1035.6
1,7.22222222222222,4.15,0.65,17.71,270,11.27,1020.7
0,8.88888888888889,5.33888888888889,0.27,27.37,20,9.982,1019.8
0,10,10,0.41,4.83,330,9.982,1026.1
0,11.1111111111111,11.1111111111111,0.54,9.66,10,11.27,1024.7
0,12.2222222222222,12.2222222222222,0.47,12.88,280,11.27,1028.4
0,15,15,0.36,9.66,190,9.982,1029.1
2,21.1111111111111,21.1111111111111,0.21,12.88,230,9.982,1024.6
2,22.2222222222222,22.2222222222222,0.25,27.37,220,9.982,1021.2
0,18.8888888888889,18.8888888888889,0.43,24.15,280,9.982,1023.8
0,12.7777777777778,12.7777777777778,0.69,20.93,330,11.27,1019.7
0,15,15,0.29,9.66,330,9.982,1034.8
2,17.7777777777778,17.7777777777778,0.19,16.1,270,9.982,1034.2
0,20,20,0.28,1.61,140,9.982,1031.3
0,21.1111111111111,21.1111111111111,0.2,9.66,340,9.982,1026.2
0,20,20,0.32,4.83,90,9.982,1023.2
2,20,20,0.31,11.27,300,9.982,1022.6
0,12.7777777777778,12.7777777777778,0.16,28.98,20,9.982,1027.8
0,12.7777777777778,12.7777777777778,0.24,16.1,290,9.982,1027.5
0,15,15,0.3,3.22,70,9.982,1024.5
0,17.5666666666667,17.5666666666667,0.32,36.2894,282,9.982,1011.26
0,8.88888888888889,7.70555555555556,0.46,8.05,260,11.27,1025
0,12.7777777777778,12.7777777777778,0.41,41.86,320,11.27,1007.1
0,15,15,0.44,27.37,280,11.27,1004.9
0,7.22222222222222,4.15,0.38,17.71,70,9.982,1024.7
2,6.11111111111111,3.21111111111111,0.36,14.49,30,9.982,1021.6
0,5,2.11666666666667,0.39,12.88,90,9.982,1025
2,2.77777777777778,-0.266666666666667,0.32,11.27,0,9.982,1032.2
0,5,1.84444444444444,0.39,14.49,110,9.982,1023.9
0,7.22222222222222,7.22222222222222,0.45,4.83,90,11.27,1035.6
2,28.8888888888889,27.9611111111111,0.33,12.88,140,9.982,0
0,22.7777777777778,22.7777777777778,0.41,12.88,70,9.982,1025.3
0,26.1111111111111,26.1111111111111,0.34,4.83,0,9.982,1026.2
0,27.7777777777778,27.0777777777778,0.33,8.05,260,9.982,1018.8
1,10,7.8,0.83,16.1,0,11.27,1023.7
1,8.88888888888889,6.23333333333333,0.93,17.71,40,6.118,1015.2
1,12.7777777777778,12.7777777777778,0.83,12.88,350,11.27,1010.1
0,17.2222222222222,17.2222222222222,0.58,16.1,330,11.27,1007
1,12.7777777777778,12.7777777777778,0.59,24.15,330,11.27,1014.6
0,16.1111111111111,16.1111111111111,0.48,11.27,10,11.27,1018.8
0,20,20,0.57,4.83,60,11.27,1018.1
0,28.8888888888889,27.8388888888889,0.31,12.88,160,9.982,1013.2
0,23.8888888888889,23.8888888888889,0.5,11.27,70,11.27,1013.7
1,25,25,0.5,27.37,150,9.982,1009.3
1,17.7777777777778,17.7777777777778,0.84,11.27,120,11.27,1004.9
0,20,20,0.78,8.05,60,11.27,1009.5
0,22.7777777777778,22.7777777777778,0.66,37.03,30,11.27,0
0,21.1833333333333,21.1833333333333,0.49,25.3736,10,11.1573,1015.4
0,17.8222222222222,17.8222222222222,0.6,21.3164,348,11.1573,1016.79
0,20,20,0.45,16.3093,19,11.1573,1016.57
0,21.1111111111111,21.1111111111111,0.41,14.49,20,9.982,1012.5
0,18.8888888888889,18.8888888888889,0.52,8.05,0,11.27,0
0,27.2222222222222,26.8722222222222,0.37,4.83,210,9.982,1008.1
0,23.8888888888889,23.8888888888889,0.5,4.83,270,11.27,1014.3
0,25,25,0.42,9.66,350,9.982,1017.1
0,22.2222222222222,22.2222222222222,0.59,12.88,240,11.27,1006.8
0,22.2222222222222,22.2222222222222,0.53,20.93,200,11.27,1009.1
0,23.8888888888889,23.8888888888889,0.38,17.71,240,9.982,1012.3
1,16.1111111111111,16.1111111111111,0.81,4.83,350,11.27,1014
0,15,15,0.78,11.27,310,11.27,1019
0,20,20,0.61,8.05,130,11.27,1021.2
0,12.1777777777778,12.1777777777778,0.86,38.8654,140,11.1251,998.76
0,6.03888888888889,2.38888888888889,1,20.0606,131,0.966,1022.78
0,13.7944444444444,13.7944444444444,0.59,23.345,149,9.982,1018.67
0,14.9722222222222,14.9722222222222,0.62,3.0751,137,9.982,1022.43
0,11.0666666666667,11.0666666666667,0.93,17.2109,10,11.27,1028.59
1,7.22222222222222,4.83888888888889,0.73,12.7834,19,11.27,1031.66
0,8.83888888888889,8.83888888888889,0.83,4.5885,98,6.118,1028.24
0,8.91666666666666,7.15555555555556,0.82,11.1251,42,8.1949,1025.83
0,9.97777777777778,7.82777777777778,0.77,15.617,131,11.1251,1021.21
0,11.0611111111111,11.0611111111111,0.77,15.6009,149,11.2056,1018.08
0,11.0388888888889,11.0388888888889,0.71,9.1931,61,11.0768,1020.22
0,15.9222222222222,15.9222222222222,0.81,7.5026,201,11.27,1007.2
0,8.72222222222222,6.31111111111111,0.84,15.3433,31,8.6457,1022.66
1,6.26666666666667,6.26666666666667,0.92,4.6207,12,6.0053,1023.8
0,8.8,6.82777777777778,0.77,12.3165,160,11.1734,1026.52
1,8.81666666666667,7.70555555555556,0.84,7.6797,158,10.8514,1024.51
0,10.0722222222222,10.0722222222222,0.83,3.1717,160,4.5241,1025.3
0,7.15,7.15,1,3.4776,174,2.9785,1023.11
0,9.94444444444444,7.8,0.86,15.4882,140,6.9069,1018.89
0,12.4055555555556,12.4055555555556,0.79,14.2324,142,9.982,1013.21
0,12.7722222222222,12.7722222222222,0.77,14.1519,129,9.982,1006.17
0,14.0444444444444,14.0444444444444,0.75,26.8065,151,11.27,994.21
0,12.1222222222222,12.1222222222222,0.93,15.6331,160,4.4919,1016.44
0,6.06666666666667,2.99444444444444,0.79,15.617,319,11.27,1003.45
0,17.8722222222222,17.8722222222222,0.69,14.4256,163,11.2056,1013.22
0,18.2888888888889,18.2888888888889,0.69,35.3878,161,11.27,997.45
0,12.8222222222222,12.8222222222222,0.55,3.2683,350,11.27,1015.16
0,11.0611111111111,11.0611111111111,0.56,15.9551,240,11.27,1024
0,12.8222222222222,12.8222222222222,0.63,14.2968,201,11.27,1025.38
0,12.2666666666667,12.2666666666667,0.65,20.3343,309,10.0464,1018.16
0,22.4722222222222,22.4722222222222,0.63,4.5885,353,10.0464,1018.08
0,15.8833333333333,15.8833333333333,0.42,16.4381,310,10.0464,1013.97
0,13.8888888888889,13.8888888888889,0.48,17.066,300,11.27,1015.95
0,15.0444444444444,15.0444444444444,0.59,11.1573,81,9.982,1014.92
0,15.0055555555556,15.0055555555556,0.67,4.7656,292,9.982,1016.73
1,14.3277777777778,14.3277777777778,0.88,5.9248,91,7.728,1010.53
0,18.5944444444444,18.5944444444444,0.79,12.5258,139,9.9015,1009.02
1,17.6388888888889,17.6388888888889,0.85,27.0802,139,11.0768,1007.68
0,16.0388888888889,16.0388888888889,0.62,11.0285,191,9.982,1023.29
0,18.8611111111111,18.8611111111111,0.41,14.3129,112,9.982,1024.49
0,19.9055555555556,19.9055555555556,0.54,9.3702,149,9.982,1022.31
0,22.7555555555555,22.7555555555555,0.83,12.3326,20,11.27,1016.3
0,20.9944444444444,20.9944444444444,0.54,9.5151,150,9.982,1020.4
2,18.9333333333333,18.9333333333333,0.56,15.3916,131,9.982,1021.49
2,19.8166666666667,19.8166666666667,0.53,3.0751,176,9.982,1022.44
2,15.0944444444444,15.0944444444444,0.78,7.5348,0,6.118,1023.22
2,13.7555555555556,13.7555555555556,0.68,1.61,290,9.982,1021.04
0,11.0611111111111,11.0611111111111,0.93,3.1717,230,2.5921,1015.72
0,13.8388888888889,13.8388888888889,0.72,2.0447,285,9.982,1012.18
0,14.8833333333333,14.8833333333333,0.72,37.1105,150,9.982,992.74
0,3.86666666666667,-0.394444444444445,0.89,20.4148,300,11.27,1004.94
1,2.75555555555556,-0.483333333333334,0.96,12.1716,348,11.0446,1010.22
0,19.9277777777778,19.9277777777778,0.63,16.3254,280,11.27,1018.78
0,6.08888888888889,1.95555555555556,0.69,24.7618,250,11.27,1012.49
0,7.86666666666666,5.17777777777778,0.75,15.9229,141,10.0464,1015.25
0,21.0388888888889,21.0388888888889,0.57,4.2987,217,11.2056,1018.02
0,18.7944444444444,18.7944444444444,0.34,14.1358,319,9.982,1021.75
0,22.7111111111111,22.7111111111111,0.37,7.8568,162,9.982,1020.1
0,18.8166666666667,18.8166666666667,0.73,7.4865,210,9.982,1012.88
0,13.9333333333333,13.9333333333333,0.58,26.7743,301,11.27,1020.44
0,15.0222222222222,15.0222222222222,0.47,20.286,151,9.982,1014.16
1,28.5777777777778,27.75,0.34,16.3254,190,9.982,1016.04
0,27.7777777777778,27.0666666666667,0.33,12.4936,139,9.982,1020.11
0,27.2888888888889,26.7666666666667,0.34,16.9694,132,9.982,1017.99
0,27.7555555555555,26.8,0.27,15.6331,160,9.982,1011.28
0,19.5166666666667,19.5166666666667,0.62,15.939,338,10.0464,1005.04
0,18.6166666666667,18.6166666666667,0.67,14.3129,359,11.2056,1011.88
0,18.7944444444444,18.7944444444444,0.53,15.9068,290,11.2056,1013.22
0,22.1277777777778,22.1277777777778,0.38,24.4398,21,9.982,1017.5
0,20.9666666666667,20.9666666666667,0.49,4.7495,43,11.27,1018.23
0,25.9722222222222,25.9722222222222,0.43,13.6528,131,9.982,1016.12
0,25.9944444444444,25.9944444444444,0.4,15.0213,180,9.982,1011.3
2,28.7777777777778,28.1777777777778,0.37,13.7011,180,9.982,1021.3
1,12.1722222222222,12.1722222222222,0.93,23.1518,310,8.1949,1017.5
0,16.1333333333333,16.1333333333333,0.55,21.091,339,11.2056,1023.36
0,18.8611111111111,18.8611111111111,0.4,17.0982,161,9.982,1016.59
0,19.8166666666667,19.8166666666667,0.57,8.8228,222,9.982,1019.27
0,27.1055555555556,26.9055555555556,0.39,17.3558,161,9.982,1009.48
0,23.7722222222222,23.7722222222222,0.45,23.9729,289,9.982,1009.91
0,27.7333333333333,27.15,0.35,20.3665,191,9.982,1013.17
0,31.0166666666667,29.9222222222222,0.32,23.2484,182,9.982,1012.35
0,15.1222222222222,15.1222222222222,0.92,7.5187,192,11.2056,1022.7
0,20.0055555555556,20.0055555555556,0.77,3.22,160,9.982,1019.7
0,29.9944444444444,28.6555555555555,0.29,7.8085,165,9.982,1018.5
0,22.7555555555555,22.7555555555555,0.7,19.9157,350,9.982,1018.88
0,28.7944444444444,27.65,0.29,4.5724,22,9.982,1016.11
2,29.9055555555555,29.2888888888889,0.37,2.8175,143,9.982,1014.47
1,22.5333333333333,22.5333333333333,0.72,10.7065,300,9.9015,1016.1
0,22.0833333333333,22.0833333333333,0.35,8.0339,272,9.982,1024.44
0,27.1277777777778,26.6666666666667,0.34,20.0284,301,9.982,1020.26
0,27.1944444444444,26.8444444444444,0.37,13.7494,0,9.982,1019.94
0,6.03888888888889,3.39444444444444,0.64,12.8156,289,11.27,1010.1
0,13.9055555555556,13.9055555555556,0.66,23.184,231,11.27,1009.98
0,16.1833333333333,16.1833333333333,0.48,11.7691,188,11.2056,1015.22
0,17.1777777777778,17.1777777777778,0.62,26.404,182,9.982,1010.51
0,17.2222222222222,17.2222222222222,0.48,20.7368,300,11.27,1018.32
0,17.7777777777778,17.7777777777778,0.37,16.0678,319,9.982,1027.14
2,15.9944444444444,15.9944444444444,0.44,16.4703,11,9.982,1027.55
0,17.7777777777778,17.7777777777778,0.43,9.177,108,11.2056,1026.12
0,18.9333333333333,18.9333333333333,0.37,10.4489,0,9.982,1024.91
0,22.2,22.2,0.3,4.4597,3,9.982,1021.6
2,20.1166666666667,20.1166666666667,0.35,10.7548,148,9.982,1019.48
1,7.01666666666667,2.72222222222222,0.79,29.6562,31,9.9015,1006.57
0,22.2,22.2,0.38,13.8138,0,9.982,1018.44
2,19.9722222222222,19.9722222222222,0.49,12.558,32,9.982,1017.44
0,21.1111111111111,21.1111111111111,0.46,15.2145,138,9.982,1014.6
0,21.1166666666667,21.1166666666667,0.46,17.1304,192,11.2056,1021.39
0,24.8388888888889,24.8388888888889,0.3,12.9605,261,9.982,1027.91
0,26.1111111111111,26.1111111111111,0.3,7.9534,297,9.982,1024.8
2,27.2222222222222,26.6111111111111,0.31,12.6707,182,9.982,1017.25
0,26.0888888888889,26.0888888888889,0.34,14.0714,174,9.982,1008.95
0,24.95,24.95,0.39,20.5275,240,9.982,1012.58
0,27.2,26.8277777777778,0.36,20.286,181,9.982,1019.07
1,7.64444444444444,5.40555555555555,0.96,12.4292,252,10.948,1004.73
0,27.8,27.6388888888889,0.42,23.0874,150,9.982,1018.79
1,5.07222222222222,2.23888888888889,0.85,12.6546,233,11.27,1010.78
1,6.03888888888889,2.91666666666667,0.93,15.9068,51,10.9319,1004.57
