weather_label,temperature,temp_app,humidity,wind_vel,wind_dir,visibility,atm_pres
1,12.1333333333333,12.1333333333333,0.57,9.66,322,15.8263,1015.74
0,11.1333333333333,11.1333333333333,0.39,7.3094,214,10.2557,1022.49
0,11.0388888888889,11.0388888888889,0.38,23.2645,269,10.2557,1014.74
0,15.0222222222222,15.0222222222222,0.36,34.5667,300,16.1,1016.05
0,13.8888888888889,13.8888888888889,0.43,12.9283,283,16.1,1020.63
0,17.1944444444444,17.1944444444444,0.34,16.6474,30,16.1,1021.35
0,18.9555555555556,18.9555555555556,0.28,14.1197,141,16.1,1020.26
0,20.1611111111111,20.1611111111111,0.35,9.177,169,10.2557,1016.57
0,21.1388888888889,21.1388888888889,0.48,9.9176,179,10.2557,1017.07
0,21.1777777777778,21.1777777777778,0.42,17.8871,210,16.1,1012.03
0,23.3555555555556,23.3555555555556,0.37,17.5812,191,16.1,1009.83
0,21.0888888888889,21.0888888888889,0.48,12.1716,160,10.2557,1004.11
1,7.88888888888889,4.15,0.88,26.0981,311,9.9015,1018.45
0,7.75555555555556,3.13333333333333,0.49,37.6418,310,9.982,1017.07
0,17.1277777777778,17.1277777777778,0.37,4.8622,52,16.1,1018.59
0,11.0611111111111,11.0611111111111,0.32,4.5402,216,10.2557,1014.68
0,9.97222222222222,7.03333333333333,0.49,23.6187,41,9.982,1013.96
0,9.86111111111111,6.67222222222222,0.34,26.3557,0,10.2557,1016.9
0,9.92777777777778,6.18888888888889,0.37,34.8404,21,10.2557,1024.41
0,10.9944444444444,10.9944444444444,0.4,15.4399,20,9.982,1023.95
0,14.9055555555556,14.9055555555556,0.34,23.3289,10,10.2557,1029.48
0,25.1166666666667,25.1166666666667,0.33,8.8067,14,16.1,1018.39
0,32.7333333333333,30.7944444444444,0.22,9.1448,157,16.1,1014.48
0,32.8222222222222,31.7333333333333,0.3,7.6636,142,16.1,1013.39
2,35.0222222222222,34.2111111111111,0.28,7.9856,39,16.1,1015.11
2,35.95,35.9222222222222,0.29,10.8514,2,16.1,1013.65
2,33.8166666666667,33.4111111111111,0.32,7.7441,33,16.1,1011.43
0,33.9333333333333,33.5111111111111,0.32,7.5831,149,16.1,1007.9
0,29.9,30.0333333333333,0.44,8.7906,12,16.1,1008.1
1,24.8388888888889,24.8388888888889,0.7,10.6421,142,9.8049,1006.42
1,19.9333333333333,19.9333333333333,0.84,23.3128,271,9.7566,1011.04
0,22.1055555555556,22.1055555555556,0.69,3.2844,269,9.982,1013.83
1,29.8444444444444,30.5888888888889,0.48,17.1465,138,9.982,1017.61
1,18.7444444444444,18.7444444444444,0.91,0.3864,21,9.8049,1017.36
1,16.3388888888889,16.3388888888889,0.91,11.0768,12,10.2557,1021.93
1,18.8166666666667,18.8166666666667,0.79,9.2897,50,9.982,1019.73
0,22.1277777777778,22.1277777777778,0.6,4.7495,111,9.982,1017.21
0,26.0388888888889,26.0388888888889,0.48,14.49,150,9.982,1017.26
0,26.9944444444444,27.3166666666667,0.48,14.0714,181,16.1,1016.33
0,22.7166666666667,22.7166666666667,0.66,7.7441,272,15.8263,1020.82
2,27.7555555555555,28.1222222222222,0.49,8.05,112,16.1,1019.39
0,31.0666666666667,30.4611111111111,0.36,12.3648,191,16.1,1018.68
0,32.15,32.7777777777778,0.41,7.7602,51,16.1,1022.23
0,28.8611111111111,30.1222222222222,0.55,13.8138,157,9.982,1017.72
0,32.8,33.4277777777778,0.4,7.9212,140,16.1,1021.99
0,32.7333333333333,33.5777777777778,0.41,14.1519,151,15.1823,1017.48
0,27.9333333333333,29.6222222222222,0.62,4.0411,11,9.982,1016.47
0,32.2,32.8111111111111,0.41,7.728,20,10.2557,1016.41
2,32.1222222222222,32.7,0.41,9.5473,9,16.1,1016.63
0,32.1944444444444,32.2944444444444,0.39,7.8729,72,16.1,1017.99
0,33.8611111111111,32.8277777777778,0.28,10.9319,180,16.1,1019.09
0,32.2,31.0611111111111,0.3,12.3809,172,16.1,1018.28
0,12.2666666666667,12.2666666666667,0.66,14.5544,245,9.982,1018.78
1,5.07222222222222,2.85555555555556,0.86,9.5634,9,9.9015,1036.34
0,7.22222222222222,7.22222222222222,0.79,1.6583,193,9.982,1032.61
0,0.211111111111112,-2.43333333333333,1,7.889,192,0.3864,1028.06
0,-0.0222222222222217,-3.55555555555555,1,10.9319,209,0.3381,1022.51
1,2.19444444444445,0.961111111111109,1,4.8944,91,5.8926,1028.31
0,1.01666666666667,-2.22777777777778,0.92,10.5938,180,3.0107,1029.91
1,2.22222222222222,-1.18888888888889,0.86,12.4936,10,3.9767,1032.94
1,1.13333333333333,-2.16666666666667,0.92,10.9158,190,4.9105,1035.67
1,2.75555555555556,-0.805555555555555,0.89,13.8943,200,7.8729,1028.78
0,4.90555555555556,4.90555555555556,0.87,4.7012,333,3.0107,1029.65
0,7.8,5.57222222222222,0.76,12.5741,252,9.982,1028.52
1,4.90555555555556,4.90555555555556,0.87,1.9964,120,7.8085,1033.11
0,3.81666666666666,1.36666666666667,0.93,9.5634,178,0.644,1031.07
0,3.12222222222222,3.12222222222222,1,4.4758,147,0.5313,1034.24
0,10.0944444444444,10.0944444444444,0.77,8.05,180,4.9427,1030.29
0,1.3,1.3,0.99,4.4919,346,2.6404,1032.9
0,2.82777777777778,-0.466666666666667,1,12.5258,319,0.6762,1034.65
0,2.75555555555556,-0.505555555555556,1,12.3165,181,0.7889,1035.18
0,2.15555555555556,-0.46111111111111,0.92,8.9838,340,0.161,1033.14
0,-0.0222222222222217,-0.0222222222222217,0.92,3.1717,222,0.0322,1033.1
1,2.34444444444444,-1.81666666666667,0.99,16.8889,21,8.1305,1032.23
0,9.90555555555556,9.66111111111111,0.84,5.0071,318,8.9677,1032.31
0,1.13333333333333,-4.43888888888889,0.58,25.0677,30,10.2557,1036.48
0,-1.08888888888889,-4.39444444444444,0.63,9.2897,147,16.1,1036
0,6.11666666666667,4.53333333333333,0.99,7.728,102,1.61,1033.6
1,6.03888888888889,6.03888888888889,0.86,1.4812,313,6.8264,1037.61
1,4.95555555555556,1.61111111111111,0.93,15.6653,180,3.4454,1036.08
1,3.84444444444444,3.84444444444444,0.92,0.1449,340,3.9123,1038.72
1,4.95555555555556,4.95555555555556,0.87,1.6583,114,6.9391,1038.51
1,4.90555555555556,4.90555555555556,0.87,4.8139,182,5.8926,1034.71
1,2.17777777777778,-1.23333333333333,0.7,12.4292,3,10.2074,991.16
0,2.36111111111111,1.11666666666667,0.79,4.9749,7,8.1305,1022.45
1,5.02777777777778,5.02777777777778,0.76,4.0572,0,9.7566,1027
0,3.98333333333333,1.92777777777778,0.63,8.0822,148,10.2557,1030.77
2,6.06666666666667,6.06666666666667,0.5,3.4776,66,8.1305,1027.51
2,7.71111111111111,5.04444444444444,0.5,15.4721,141,16.0517,1020.78
2,7.73333333333333,4.48888888888889,0.49,20.3987,139,16.1,1019.79
2,7.70555555555556,7.70555555555556,0.58,2.8497,347,9.982,1025.1
0,2.71111111111111,-1.07777777777778,0.62,15.1179,89,9.982,1036.45
2,4.97777777777778,2.45555555555556,0.43,10.9319,340,16.1,1041.12
0,2.85,-0.744444444444444,0.69,14.1841,270,8.1305,1034.3
0,2.75555555555556,-0.538888888888888,0.83,12.4453,234,9.6761,998.82
2,7.24444444444444,5.81111111111111,0.5,7.889,218,8.1305,1025.77
0,10.0722222222222,10.0722222222222,0.49,13.0571,191,6.3917,1012.62
0,12.1722222222222,12.1722222222222,0.53,30.6705,149,12.2199,1006.98
1,9.83888888888889,8.08888888888889,0.87,12.2843,180,4.4436,1006.8
0,12.0222222222222,12.0222222222222,0.73,10.9963,169,9.6761,1004.94
1,8.89444444444444,6.42222222222222,0.83,16.1483,351,6.2951,1008.99
1,7.12777777777778,4.34444444444445,0.86,15.3433,272,3.4454,1017.34
0,7.73333333333333,6.18333333333334,0.76,8.7906,33,8.05,1015.24
1,7.2,4.85,0.86,12.5258,341,4.991,1018.63
0,5,2.23888888888889,0.58,12.1877,209,9.982,1007.98
1,2.75555555555556,-1.82777777777778,0.89,20.5919,148,8.1305,1006.33
1,2.85,-1.23888888888889,0.81,17.227,31,7.4543,1016.17
1,1.04444444444445,-5.38333333333333,0.78,33.0372,31,9.982,1012.32
1,-0.944444444444444,-4.66111111111111,0.74,10.8997,342,10.2557,1024.52
0,2.27222222222222,-3.66666666666667,0.72,31.9263,291,9.982,1007.15
0,0.0444444444444434,-3.84444444444444,0.58,12.5097,310,9.982,1019.12
2,-4.9,-10.5888888888889,0.68,15.7136,210,9.982,0
0,6.31666666666667,4.38888888888889,0.99,9.338,176,2.737,1012.73
0,7.15,4.3,0.57,15.8263,6,15.7297,1011.82
0,7.22222222222222,3.07777777777778,0.64,28.658,310,9.982,1024.72
0,6.37222222222222,3.22777777777778,0.64,16.6635,181,13.1859,1025.83
0,7.29444444444445,5.07222222222222,0.7,11.8818,189,7.2128,1018.76
0,7.82222222222222,5.58888888888889,0.47,12.6385,292,16.1,1022.27
0,8.86111111111111,5.77222222222222,0.63,21.8799,160,16.0517,1020.3
1,7.78333333333333,4.93888888888889,0.68,16.9694,160,16.1,1016.96
1,7.91666666666667,7.91666666666667,0.95,2.8819,129,3.7513,1018.67
1,7.01666666666667,6.3,0.94,5.2486,349,3.4293,1012.87
0,-2.17222222222222,-6.22777777777778,0.96,11.27,160,1.0465,0
1,5.07222222222222,2.56111111111111,0.93,10.948,130,6.0697,1014.2
0,6.11111111111111,4.48333333333333,0.94,7.889,8,0.483,1015.02
0,7.71111111111111,6.02222222222222,0.96,9.4346,181,2.9785,1016.18
0,6.18333333333334,2.96111111111111,0.93,16.8406,20,1.4973,1010.54
1,3.8,0.677777777777777,0.92,12.7512,0,8.1305,1009.09
1,2.13333333333333,-1.89444444444444,0.93,15.7458,301,3.8962,1015.78
1,3.75,0.727777777777779,0.77,12.1716,349,8.0983,1024.26
1,1.03888888888889,1.03888888888889,0.79,4.4919,359,5.0393,1017.61
0,2.29444444444445,-0.338888888888889,0.78,9.1287,9,6.2951,1017.82
1,2.06666666666667,-1.95,0.8,15.5687,189,7.9051,1003.99
2,6.11111111111111,2.92222222222222,0.6,16.5186,291,9.982,0
0,7.73333333333333,3.03333333333333,0.69,38.7205,140,10.2074,980.67
0,5,0.377777777777778,0.7,26.565,220,9.982,990.04
2,5,-0.727777777777777,0.65,40.5398,310,9.982,0
2,2.77777777777778,-2.57777777777778,0.57,27.4505,320,9.982,0
0,2.24444444444444,-2.01666666666667,0.54,17.4041,8,15.8263,1024.06
1,-6.06666666666667,-6.06666666666667,0.62,3.0268,333,16.1,1036.23
0,-3.84444444444444,-7.68333333333333,0.74,9.338,90,15.8263,1035.84
1,2.45,-1.73888888888889,0.79,17.2592,230,6.2951,1027.9
0,27.2888888888889,27.1055555555556,0.4,7.8568,41,10.2557,1021.98
0,22.2444444444444,22.2444444444444,0.35,17.4524,310,10.2557,1020.65
0,24.9722222222222,24.9722222222222,0.36,11.0124,249,16.1,1019
0,27.8222222222222,27.1111111111111,0.33,3.4132,251,10.2557,1016.1
1,21.1611111111111,21.1611111111111,0.79,5.5706,298,9.982,1015.4
0,26.0666666666667,26.0666666666667,0.5,17.5973,300,9.982,1016.12
0,27.8,28.1222222222222,0.49,31.0891,291,10.2557,1017.81
0,29.0444444444444,28.8833333333333,0.42,10.3362,330,16.1,1019.88
0,32.85,32.45,0.34,20.2538,179,16.1,1017.46
0,34.8222222222222,36.0166666666667,0.37,8.05,270,16.1,1016.14
0,31.2,32.5555555555556,0.48,12.5419,159,16.1,1014.05
0,27.8888888888889,27.7555555555555,0.43,4.9588,70,10.2557,1022.33
0,32.1055555555556,33.3888888888889,0.45,16.422,340,16.1,1011.99
0,32.2166666666667,32.2166666666667,0.38,9.3219,351,16.1,1015.9
0,33.9055555555556,34.5388888888889,0.37,8.6779,63,16.1,1015.38
0,34.9722222222222,35.7666666666667,0.35,17.0821,159,16.1,1010.79
0,33.6777777777778,33.9166666666667,0.36,7.3899,196,16.1,1011.63
2,33.9388888888889,33.1888888888889,0.3,17.4363,190,16.1,1007.77
0,24.95,24.95,0.39,17.9193,321,16.1,1013.3
0,22.7833333333333,22.7833333333333,0.56,0.3703,180,10.2557,1008.21
0,23.7222222222222,23.7222222222222,0.59,4.7173,211,10.2557,1012.02
0,27.0611111111111,26.9888888888889,0.42,12.9283,47,15.8263,1009.16
0,27.2888888888889,27.0055555555556,0.39,15.778,11,16.1,1025.73
0,21.9444444444444,21.9444444444444,0.73,20.5114,349,9.982,1013.67
1,17.4166666666667,17.4166666666667,0.86,13.8299,312,8.1305,1016.15
0,29.95,29.8833333333333,0.42,4.8944,333,16.1,1023.11
0,31.25,30.85,0.37,9.821,319,16.1,1018.41
0,32.7777777777778,32,0.32,12.7351,212,16.1,1017.29
0,33.9555555555556,35.0277777777778,0.39,10.4328,193,16.1,1015.79
0,35,35.8055555555556,0.35,9.3219,182,16.1,1008.77
0,19.9277777777778,19.9277777777778,0.69,19.8191,308,9.982,1015.34
0,26.0833333333333,26.0833333333333,0.43,9.1609,112,10.2557,1019
0,27.1555555555555,27.8277777777778,0.54,14.2485,341,16.1,1018.25
0,27.8,28.9611111111111,0.58,8.7423,332,10.2557,1018.21
0,30.0222222222222,30.0666666666667,0.43,9.9015,141,9.982,1016.97
0,30.0944444444444,30.1055555555556,0.43,16.1805,220,16.1,1014.45
0,28.0277777777778,28.8166666666667,0.54,15.9873,241,16.1,1012.14
0,28.8611111111111,29.3333333333333,0.49,9.8532,231,9.982,1010.88
0,22.15,22.15,0.68,15.5365,1,9.982,1014.86
0,19.8833333333333,19.8833333333333,0.49,21.8155,351,16.1,1015.9
0,22.2444444444444,22.2444444444444,0.45,20.3665,349,16.1,1013.35
0,22.7555555555555,22.7555555555555,0.51,23.3289,299,9.982,1010.74
0,27.7777777777778,27.2111111111111,0.36,14.1519,169,16.1,1019.38
0,20.0722222222222,20.0722222222222,0.44,17.4363,310,10.2557,1013.43
0,21.0388888888889,21.0388888888889,0.49,14.3612,320,10.2557,1015.14
0,22.2388888888889,22.2388888888889,0.43,9.3702,277,16.1,1017.49
0,23.4722222222222,23.4722222222222,0.52,1.8676,169,9.982,1011.35
1,17.1388888888889,17.1388888888889,0.75,10.948,290,9.982,1018.66
1,18.8833333333333,18.8833333333333,0.65,10.8675,359,9.982,1021.81
0,18.0777777777778,18.0777777777778,0.64,21.8316,350,16.1,1017.57
0,25.0222222222222,25.0222222222222,0.46,12.397,349,10.2557,1015.91
0,22.3611111111111,22.3611111111111,0.59,19.9479,0,9.982,1015.04
0,24.9944444444444,24.9944444444444,0.47,12.1877,1,10.2557,1019.43
0,28.9111111111111,28.2388888888889,0.37,4.8783,161,16.1,1021.49
0,22.8722222222222,22.8722222222222,0.53,12.6063,350,10.2557,1020.53
0,29.95,30.0222222222222,0.43,4.6851,300,9.982,1020.92
0,24.95,24.95,0.49,14.2163,1,16.1,1023.15
0,27.2444444444444,27.4277777777778,0.47,4.508,29,16.1,1023.4
0,27.7777777777778,27.6444444444444,0.43,9.7888,140,16.1,1024.78
0,27.2888888888889,27.4388888888889,0.46,10.2396,221,15.8263,1019.08
0,26.0277777777778,26.0277777777778,0.65,5.2647,10,10.2557,1015.06
1,7.77777777777778,5.55555555555556,0.83,12.5258,201,6.118,1016.96
0,12.7777777777778,12.7777777777778,0.35,10.9802,281,16.0517,1025.81
0,13.8888888888889,13.8888888888889,0.36,1.4007,64,15.134,1016.95
1,7.08333333333333,3.95555555555555,0.86,17.9193,312,6.2951,1017.76
1,7.66666666666667,5.91111111111111,0.83,9.7244,340,6.1985,1017.87
0,7.73333333333333,7.73333333333333,0.71,3.3488,149,9.982,1022.62
0,11.1111111111111,11.1111111111111,0.66,11.2539,72,7.2128,1031.79
0,12.8944444444444,12.8944444444444,0.63,21.9121,121,9.982,1033.57
0,12.8444444444444,12.8444444444444,0.49,15.6331,70,9.982,1032.51
0,11.0833333333333,11.0833333333333,0.39,10.948,34,10.2557,1027.5
0,10.0222222222222,10.0222222222222,0.34,24.8423,20,16.1,1024.65
0,12.8222222222222,12.8222222222222,0.63,31.4272,220,14.9086,1009.13
0,9.95,9.76111111111111,0.41,4.8461,83,10.2557,1026.41
0,13.9333333333333,13.9333333333333,0.31,21.7189,190,16.1,1019.51
1,12.3166666666667,12.3166666666667,0.47,7.4865,38,10.2557,1017.98
0,11.0611111111111,11.0611111111111,0.39,15.2306,21,16.1,1020.33
2,13.8611111111111,13.8611111111111,0.51,23.5704,150,12.2199,1016.16
0,17.6333333333333,17.6333333333333,0.44,32.4093,140,15.134,1011.29
0,17.7777777777778,17.7777777777778,0.5,19.9318,150,16.1,1010.08
0,17.1166666666667,17.1166666666667,0.55,8.3881,213,9.982,1006.07
1,10.05,10.05,0.7,32.6025,330,10.2557,1013.28
0,11.2055555555556,11.2055555555556,0.46,14.2807,319,10.2557,1011.91
0,7.82222222222222,2.85555555555556,0.52,43.8403,300,10.2557,1022.82
1,11.2111111111111,11.2111111111111,0.79,27.6115,191,10.2557,1001.72
0,10.0666666666667,10.0666666666667,0.5,26.7582,220,10.2557,1008.67
0,10.0277777777778,10.0277777777778,0.41,23.3289,172,10.2557,1023.55
1,5.07222222222222,0.450000000000001,0.64,26.7743,30,10.2557,1025.01
0,7.28888888888889,2.97222222222222,0.54,31.1213,20,9.982,1030.38
0,8.86111111111111,6.87777777777778,0.4,12.4936,51,10.2557,1034.36
0,8.91666666666666,7.75555555555556,0.37,7.9695,160,16.1,1033.91
0,10.0277777777778,10.0277777777778,0.42,9.0321,21,16.1,1030.5
0,18.9111111111111,18.9111111111111,0.48,23.4094,239,10.2557,1012.18
0,22.2222222222222,22.2222222222222,0.46,27.2412,319,9.982,1019.46
0,18.8166666666667,18.8166666666667,0.4,21.8477,11,16.1,1025.67
0,21.1111111111111,21.1111111111111,0.41,7.7441,239,16.1,1027
0,23.9611111111111,23.9611111111111,0.38,9.4668,232,16.1,1017.96
0,21.1555555555555,21.1555555555555,0.72,25.1804,290,9.982,1008.04
1,14.8611111111111,14.8611111111111,0.73,12.1555,31,10.2557,1014.43
1,13.9833333333333,13.9833333333333,0.82,12.1716,339,10.2557,1021.02
0,22.6888888888889,22.6888888888889,0.41,22.2341,291,16.1,1021.14
0,22.2666666666667,22.2666666666667,0.35,9.3219,61,16.1,1018.31
0,27.6611111111111,27.5611111111111,0.43,11.1412,132,16.1,1009.39
1,15.0222222222222,15.0222222222222,0.87,15.6331,261,9.982,1008.29
1,27.1944444444444,27.8222222222222,0.53,15.3916,188,15.8263,1009.27
0,20.75,20.75,0.69,14.651,309,9.982,1014.99
1,17.0666666666667,17.0666666666667,0.93,17.4202,30,9.982,1015.97
0,16.1722222222222,16.1722222222222,0.93,9.6439,91,9.982,1011.58
0,19.9333333333333,19.9333333333333,0.78,17.0177,350,9.982,1013.67
1,16.05,16.05,0.93,12.0589,31,8.1305,1008.76
0,16.0444444444444,16.0444444444444,0.82,7.5831,129,9.8532,1006.9
1,13.0333333333333,13.0333333333333,0.81,11.0285,303,9.982,1013.4
0,15.0222222222222,15.0222222222222,0.61,9.3058,351,9.982,1017.93
0,18.9111111111111,18.9111111111111,0.52,10.6099,346,9.982,1016.99
0,17.7277777777778,17.7277777777778,0.6,5.1359,159,10.2557,1015.08
0,22.2444444444444,22.2444444444444,0.46,12.6546,133,16.1,1015.56
0,23.4777777777778,23.4777777777778,0.55,10.8675,29,9.982,1018.48
0,23.8388888888889,23.8388888888889,0.5,14.1358,261,9.982,1013.78
0,26.1277777777778,26.1277777777778,0.54,12.8478,180,9.982,1013.26
1,26.0833333333333,26.0833333333333,0.54,24.7779,241,16.1,1010.2
0,20.1166666666667,20.1166666666667,0.62,15.1179,9,9.982,1016.62
0,22.2388888888889,22.2388888888889,0.33,13.8299,53,16.1,1018.9
0,23.8388888888889,23.8388888888889,0.32,13.6367,10,16.1,1016.44
0,12.1944444444444,12.1944444444444,0.43,7.8246,139,16.1,1041.51
0,18.9611111111111,18.9611111111111,0.64,20.6241,253,9.982,1020.81
0,21.0611111111111,21.0611111111111,0.57,17.8388,302,9.982,1021.94
0,18.9055555555556,18.9055555555556,0.61,8.05,252,15.8263,1026
0,14.7111111111111,14.7111111111111,0.68,4.2826,207,15.5043,1028.12
0,14.9055555555556,14.9055555555556,0.43,25.4702,320,15.1823,1026.13
0,13.6555555555556,13.6555555555556,0.4,21.2681,210,16.1,1018.3
0,17.8,17.8,0.56,25.438,320,9.982,1015.33
0,16.1833333333333,16.1833333333333,0.56,10.5455,170,15.8263,1017.08
0,17.15,17.15,0.49,21.4935,232,16.0517,1014.99
0,17.15,17.15,0.52,7.4543,164,16.1,1020.06
0,12.15,12.15,0.57,3.2361,151,8.1305,1036.12
1,14.95,14.95,0.6,26.0659,251,9.982,1010.57
1,7.66111111111111,4.23333333333333,0.89,22.0248,319,9.982,994.7
1,3.84444444444444,1.15,0.92,10.6421,234,5.0393,1000.14
0,7.15,4.78888888888889,0.6,12.5419,329,9.982,1022.81
1,3.81666666666666,0.794444444444444,0.65,12.236,350,10.2557,1025.98
1,3.77222222222222,3.77222222222222,0.7,3.2039,51,9.8532,1015.03
1,2.82777777777778,-0.744444444444444,0.75,14.0231,340,9.982,1007.48
1,2.73333333333333,0.0500000000000019,0.96,9.6761,30,6.2951,1015.86
0,2.2,-1.27222222222222,0.92,12.7512,262,3.0107,1010.34
0,7.24444444444444,3.67777777777778,0.55,22.2985,299,16.1,1021.61
0,9.91666666666667,9.91666666666667,0.71,1.7227,128,6.0214,1030.3
0,8.93333333333333,6.88888888888889,0.65,12.9766,231,10.2557,1019.48
0,4.18888888888889,2.43888888888889,0.98,7.1645,343,0.966,1023.79
0,7.42222222222222,6.29444444444444,0.98,6.7942,221,2.9785,1022.6
0,2.88888888888889,2.88888888888889,1,1.5939,333,0.161,1025.75
0,4.19444444444444,1.51666666666666,0.99,10.9158,207,0.2415,1029.15
0,17.3777777777778,17.3777777777778,0.71,8.9838,197,5.2164,1028.3
0,14.9111111111111,14.9111111111111,0.72,0.322,323,6.7781,1022.34
0,17.0833333333333,17.0833333333333,0.48,7.9212,87,9.982,1030.46
1,13.7944444444444,13.7944444444444,0.83,11.0768,51,9.8049,1017.94
1,11.9888888888889,11.9888888888889,1,16.0034,32,6.9391,1005.72
1,7.8,5.35555555555556,0.89,14.007,261,7.8729,1016.82
0,12.1722222222222,12.1722222222222,0.66,17.1143,131,9.982,1020.69
0,12.2,12.2,0.8,28.0623,130,9.982,1015.87
0,16.9444444444444,16.9444444444444,0.73,24.9711,139,9.982,1015.08
0,15.0944444444444,15.0944444444444,0.78,26.7743,140,9.982,1017.05
1,12.8,12.8,0.96,10.0786,160,9.7566,1018.33
1,12.7555555555556,12.7555555555556,0.96,7.7763,160,4.669,1019.81
1,12.7777777777778,12.7777777777778,0.9,11.4149,60,9.6922,1014.92
0,17.7777777777778,17.7777777777778,0.5,8.9677,188,16.1,1029.63
1,11.0166666666667,11.0166666666667,0.81,19.9479,263,9.982,1013.73
0,10.0722222222222,10.0722222222222,0.77,21.413,290,9.982,1018.9
0,7.24444444444444,5.19444444444445,1,10.8514,20,5.9731,1016.66
0,12.6611111111111,12.6611111111111,0.65,9.5956,300,14.9086,1021.45
2,12.8,12.8,0.89,9.0643,211,8.1305,1025.31
0,14.95,14.95,0.55,2.0769,185,15.134,1023.7
0,15,15,0.6,7.5509,34,9.982,1025.22
0,14.9722222222222,14.9722222222222,0.51,4.7334,44,16.1,1024.94
0,13.9111111111111,13.9111111111111,0.64,15.7458,121,14.9086,1022.47
0,13.8611111111111,13.8611111111111,0.55,12.7673,121,16.1,1020
0,19.9055555555556,19.9055555555556,0.53,15.6492,141,16.1,1024.51
0,15.0444444444444,15.0444444444444,0.48,4.4919,329,16.0517,1029.29
2,12.8888888888889,12.8888888888889,0.59,13.6689,130,11.9784,1037.68
0,23.8166666666667,23.8166666666667,0.5,9.5795,228,9.982,1020.86
0,19.8611111111111,19.8611111111111,0.64,12.3165,248,9.982,1016.12
0,15.0888888888889,15.0888888888889,1,3.0751,350,6.1985,1014
0,17.2222222222222,17.2222222222222,0.75,9.6439,32,9.982,1011.74
1,14.8333333333333,14.8333333333333,0.64,20.8012,169,9.8049,1017.8
0,14.8833333333333,14.8833333333333,0.72,8.0178,173,9.982,1020.78
0,32.2444444444444,32.6833333333333,0.4,8.0178,212,15.1823,1012.1
1,12.7833333333333,12.7833333333333,0.95,10.6421,22,9.982,1019.13
1,16.0888888888889,16.0888888888889,0.87,9.5795,140,9.9015,1021.21
0,19.8555555555556,19.8555555555556,0.64,4.6851,318,9.982,1023.51
2,22.2222222222222,22.2222222222222,0.53,9.66,110,9.982,0
2,26.0111111111111,26.0111111111111,0.5,27.1446,160,0,0
0,27.7555555555555,28.1055555555556,0.49,16.9694,151,16.1,1014.56
0,27.7555555555555,27.9,0.46,24.6008,161,16.1,1012.74
0,32.0111111111111,32.5666666666667,0.42,17.2109,181,16.1,1010.95
0,30.9722222222222,32.1555555555555,0.48,4.0089,77,15.1823,1014.92
0,28.4055555555555,28.6722222222222,0.47,14.1519,310,16.1,1015.96
2,29.8166666666667,29.9166666666667,0.44,12.7029,272,16.1,1011.62
0,21.0944444444444,21.0944444444444,0.73,11.3183,329,9.982,1013.02
0,18.8166666666667,18.8166666666667,0.56,13.9748,350,10.2557,1015.77
0,21.0611111111111,21.0611111111111,0.38,10.626,79,16.1,1013.01
0,24.8611111111111,24.8611111111111,0.55,10.5777,180,14.9086,1008.71
0,25.75,25.75,0.51,12.7351,350,15.1823,1011.59
1,17.2,17.2,0.88,12.0106,229,9.5795,1013.09
1,15.9722222222222,15.9722222222222,0.87,3.3649,75,9.982,1015.65
0,17.1777777777778,17.1777777777778,0.64,24.9389,20,9.982,1022
1,12.8944444444444,12.8944444444444,0.76,25.0355,1,15.8263,1025.52
1,12.85,12.85,0.82,25.0355,31,9.982,1027.1
0,27.7111111111111,28.0388888888889,0.49,4.6368,332,16.1,1013.41
0,13.9388888888889,13.9388888888889,0.63,24.9389,31,9.982,1029.17
0,23.7277777777778,23.7277777777778,0.59,15.7941,320,9.982,1014.14
1,17.7333333333333,17.7333333333333,0.9,12.3165,352,9.8532,1012.13
0,20.95,20.95,0.5,22.2824,290,9.982,1016.61
0,19.8833333333333,19.8833333333333,0.44,17.6134,290,10.2557,1021.12
0,18.75,18.75,0.48,9.8693,301,10.2557,1021.74
0,18.8388888888889,18.8388888888889,0.37,7.4221,241,16.1,1020.51
1,19.8388888888889,19.8388888888889,0.49,19.9801,218,15.5526,1012.04
1,11.1611111111111,11.1611111111111,0.77,15.9068,281,9.982,1007.84
1,13.7944444444444,13.7944444444444,0.72,9.7083,299,9.982,1012.46
0,20.0444444444444,20.0444444444444,0.45,14.1036,210,9.982,1012.17
0,22.1055555555556,22.1055555555556,0.39,23.0713,251,16.1,1009.5
0,19.2833333333333,19.2833333333333,0.54,25.3253,290,15.8263,1004.36
0,17.2888888888889,17.2888888888889,0.41,17.2431,272,16.1,1014.97
0,23.7944444444444,23.7944444444444,0.27,33.0855,220,16.1,1012.13
1,22.7333333333333,22.7333333333333,0.43,14.5866,212,16.1,1011.75
0,23.15,23.15,0.41,13.7977,261,16.1,1014.91
0,13.8,13.8,0.59,23.1679,1,15.8263,1018.69
0,13.8388888888889,13.8388888888889,0.38,20.286,32,10.2557,1026.56
0,14.9777777777778,14.9777777777778,0.39,22.2985,347,16.1,1023.56
0,16.1111111111111,16.1111111111111,0.33,7.8729,316,16.1,1027.4
0,20.0222222222222,20.0222222222222,0.32,7.5831,164,16.1,1015.36
0,21.0388888888889,21.0388888888889,0.32,9.4346,189,16.1,1007.21
1,7.77777777777778,3.56111111111111,0.95,31.717,321,9.982,1001.42
1,7.06666666666667,3.63333333333333,0.79,20.5114,312,8.1305,1005.6
